------------------------------------------------------------
Server listening on UDP port 5001 with pid 130192
Binding to local address 10.0.1.24
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.0.1.24 port 5001 connected with 10.60.0.1 port 49678
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 7.3135-7.3185 sec  2.54 KBytes  4.16 Mbits/sec   0.314 ms    0/   13 (0%)  8.161/ 6.912/ 7.998/ 0.301 ms 3311 pps  63.73
[  3] 7.3185-7.3235 sec  3.71 KBytes  6.08 Mbits/sec   0.323 ms    0/   19 (0%)  8.095/ 7.015/ 8.281/ 0.400 ms 3035 pps  93.91
[  3] 7.3235-7.3285 sec  2.54 KBytes  4.16 Mbits/sec   0.352 ms    0/   13 (0%)  8.802/ 7.099/ 9.015/ 0.580 ms 3280 pps  59.09
[  3] 7.3285-7.3335 sec  2.93 KBytes  4.80 Mbits/sec   0.421 ms    0/   15 (0%)  8.626/ 7.157/ 9.079/ 0.656 ms 3334 pps  69.57
[  3] 7.3335-7.3385 sec  3.91 KBytes  6.40 Mbits/sec   0.348 ms    0/   20 (0%)  7.708/ 6.391/ 8.626/ 0.578 ms 4182 pps  103.81
[  3] 7.3385-7.3435 sec  3.12 KBytes  5.12 Mbits/sec   0.377 ms    0/   16 (0%)  7.708/ 6.517/ 8.075/ 0.522 ms 2927 pps  83.05
[  3] 7.3435-7.3485 sec  3.12 KBytes  5.12 Mbits/sec   0.380 ms    0/   16 (0%)  8.017/ 6.838/ 8.531/ 0.443 ms 2734 pps  79.84
[  3] 7.3485-7.3535 sec  4.10 KBytes  6.72 Mbits/sec   0.383 ms    0/   21 (0%)  8.135/ 6.272/ 8.879/ 0.763 ms 3601 pps  103.27
[  3] 7.3535-7.3585 sec  1.95 KBytes  3.20 Mbits/sec   0.328 ms    0/   10 (0%)  8.282/ 6.803/ 7.940/ 0.518 ms 3353 pps  48.31
[  3] 7.3585-7.3635 sec  4.30 KBytes  7.04 Mbits/sec   0.306 ms    0/   22 (0%)  7.779/ 6.420/ 8.033/ 0.551 ms 3827 pps  113.15
[  3] 7.3635-7.3685 sec  1.95 KBytes  3.20 Mbits/sec   0.308 ms    0/   10 (0%)  8.339/ 6.801/ 7.933/ 0.473 ms 2505 pps  47.98
[  3] 7.3685-7.3735 sec  3.71 KBytes  6.08 Mbits/sec   0.370 ms    0/   19 (0%)  7.814/ 6.239/ 8.156/ 0.575 ms 3304 pps  97.28
[  3] 7.3735-7.3785 sec  3.12 KBytes  5.12 Mbits/sec   0.218 ms    0/   16 (0%)  7.947/ 6.895/ 7.901/ 0.450 ms 3292 pps  80.55
[  3] 7.3785-7.3835 sec  3.12 KBytes  5.12 Mbits/sec   0.263 ms    0/   16 (0%)  8.169/ 6.931/ 8.858/ 0.481 ms 2719 pps  78.36
[  3] 7.3835-7.3885 sec  2.93 KBytes  4.80 Mbits/sec   0.240 ms    0/   15 (0%)  8.810/ 7.623/ 8.877/ 0.422 ms 4324 pps  68.11
[  3] 7.3885-7.3935 sec  1.76 KBytes  2.88 Mbits/sec   0.322 ms    0/    9 (0%)  8.068/ 6.568/ 8.270/ 0.526 ms 6662 pps  44.63
[  3] 7.3935-7.3985 sec   200 Bytes   320 Kbits/sec   0.983 ms    0/    1 (0%) 24.554/ 6.830/17.724/ 0.000 ms   85 pps  1.63
[  3] 7.3985-7.4035 sec  2.93 KBytes  4.80 Mbits/sec   0.983 ms    0/   15 (0%) 17.363/ 7.956/18.605/ 2.541 ms 3064 pps  34.56
[  3] 7.4035-7.4085 sec  1.56 KBytes  2.56 Mbits/sec   0.653 ms    0/    8 (0%)  8.727/ 7.203/ 7.956/ 0.273 ms 2826 pps  36.68
[  3] 7.4085-7.4135 sec  2.73 KBytes  4.48 Mbits/sec   0.435 ms    0/   14 (0%)  8.345/ 7.014/ 8.855/ 0.439 ms 2900 pps  67.12
[  3] 7.4135-7.4185 sec  3.32 KBytes  5.44 Mbits/sec   0.299 ms    0/   17 (0%)  8.677/ 7.594/ 8.976/ 0.444 ms 3992 pps  78.39
[  3] 7.4185-7.4235 sec  3.32 KBytes  5.44 Mbits/sec   0.285 ms    0/   17 (0%)  8.712/ 7.583/ 8.936/ 0.515 ms 2599 pps  78.07
[  3] 7.4235-7.4285 sec  2.93 KBytes  4.80 Mbits/sec   0.356 ms    0/   15 (0%)  8.878/ 7.118/ 9.027/ 0.708 ms 3886 pps  67.60
[  3] 7.4285-7.4335 sec  3.32 KBytes  5.44 Mbits/sec   0.282 ms    0/   17 (0%)  8.138/ 6.981/ 8.744/ 0.427 ms 3410 pps  83.57
[  3] 7.4335-7.4385 sec  2.34 KBytes  3.84 Mbits/sec   0.338 ms    0/   12 (0%)  8.814/ 6.984/ 9.882/ 0.847 ms 2410 pps  54.47
[  3] 7.4385-7.4435 sec  3.91 KBytes  6.40 Mbits/sec   0.297 ms    0/   20 (0%)  8.932/ 7.621/ 9.882/ 0.479 ms 4325 pps  89.58
[  3] 7.4435-7.4485 sec  3.12 KBytes  5.12 Mbits/sec   0.432 ms    0/   16 (0%)  8.958/ 7.190/ 9.969/ 0.908 ms 2742 pps  71.46
[  3] 7.4485-7.4535 sec  3.32 KBytes  5.44 Mbits/sec   0.455 ms    0/   17 (0%)  8.557/ 7.268/ 9.157/ 0.535 ms 3459 pps  79.49
[  3] 7.4535-7.4585 sec  3.91 KBytes  6.40 Mbits/sec   0.285 ms    0/   20 (0%)  8.638/ 7.270/ 9.108/ 0.465 ms 3464 pps  92.64
[  3] 7.4585-7.4635 sec  2.15 KBytes  3.52 Mbits/sec   0.321 ms    0/   11 (0%)  9.361/ 7.844/ 9.404/ 0.624 ms 2810 pps  47.01
[  3] 7.4635-7.4685 sec  4.10 KBytes  6.72 Mbits/sec   0.404 ms    0/   21 (0%)  8.805/ 6.976/ 9.506/ 0.775 ms 2769 pps  95.42
[  3] 7.4685-7.4735 sec  1.56 KBytes  2.56 Mbits/sec   0.336 ms    0/    8 (0%)  9.881/ 7.645/ 9.281/ 0.563 ms 1934 pps  32.39
[  3] 7.4735-7.4785 sec  1.76 KBytes  2.88 Mbits/sec   0.313 ms    0/    9 (0%)  8.061/ 6.794/ 7.971/ 0.422 ms 2973 pps  44.67
[  3] 7.4785-7.4835 sec  3.32 KBytes  5.44 Mbits/sec   0.209 ms    0/   17 (0%)  8.040/ 6.885/ 7.914/ 0.354 ms 2965 pps  84.59
[  3] 7.4835-7.4885 sec  3.12 KBytes  5.12 Mbits/sec   0.161 ms    0/   16 (0%)  8.149/ 7.028/ 8.060/ 0.308 ms 3347 pps  78.56
[  3] 7.4885-7.4935 sec  4.10 KBytes  6.72 Mbits/sec   0.303 ms    0/   21 (0%)  8.014/ 6.545/ 8.944/ 0.743 ms 4158 pps  104.84
[  3] 7.4935-7.4985 sec  2.54 KBytes  4.16 Mbits/sec   0.400 ms    0/   13 (0%)  8.182/ 6.950/ 8.911/ 0.558 ms 2140 pps  63.57
[  3] 7.4985-7.5035 sec  2.54 KBytes  4.16 Mbits/sec   0.427 ms    0/   13 (0%)  8.273/ 6.278/ 8.911/ 0.700 ms 3706 pps  62.87
[  3] 7.5035-7.5085 sec  3.91 KBytes  6.40 Mbits/sec   0.309 ms    0/   20 (0%)  7.571/ 6.595/ 7.786/ 0.411 ms 3985 pps  105.68
[  3] 7.5085-7.5135 sec  3.12 KBytes  5.12 Mbits/sec   0.254 ms    0/   16 (0%)  7.631/ 6.632/ 7.855/ 0.415 ms 3300 pps  83.88
[  3] 7.5135-7.5185 sec  2.93 KBytes  4.80 Mbits/sec   0.365 ms    0/   15 (0%)  8.143/ 6.452/ 9.010/ 0.806 ms 3107 pps  73.70
[  3] 7.5185-7.5235 sec  3.32 KBytes  5.44 Mbits/sec   0.430 ms    0/   17 (0%)  8.015/ 6.471/ 8.823/ 0.812 ms 3205 pps  84.86
[  3] 7.5235-7.5285 sec  3.12 KBytes  5.12 Mbits/sec   0.249 ms    0/   16 (0%)  7.941/ 6.907/ 7.921/ 0.300 ms 3008 pps  80.61
[  3] 7.5285-7.5335 sec  3.71 KBytes  6.08 Mbits/sec   0.252 ms    0/   19 (0%)  7.848/ 6.558/ 7.936/ 0.423 ms 3728 pps  96.86
[  3] 7.5335-7.5385 sec  3.12 KBytes  5.12 Mbits/sec   0.343 ms    0/   16 (0%)  7.940/ 6.789/ 8.509/ 0.517 ms 2794 pps  80.62
[  3] 7.5385-7.5435 sec  2.34 KBytes  3.84 Mbits/sec   0.412 ms    0/   12 (0%)  8.511/ 6.939/ 8.749/ 0.579 ms 3138 pps  56.41
[  3] 7.5435-7.5485 sec  3.32 KBytes  5.44 Mbits/sec   0.318 ms    0/   17 (0%)  7.896/ 6.451/ 7.935/ 0.465 ms 3469 pps  86.14
[  3] 7.5485-7.5535 sec  3.32 KBytes  5.44 Mbits/sec   0.311 ms    0/   17 (0%)  8.011/ 6.906/ 8.261/ 0.510 ms 3460 pps  84.90
[  3] 7.5535-7.5585 sec  3.32 KBytes  5.44 Mbits/sec   0.423 ms    0/   17 (0%)  7.853/ 6.557/ 8.687/ 0.600 ms 2941 pps  86.61
[  3] 7.5585-7.5635 sec  3.12 KBytes  5.12 Mbits/sec   0.381 ms    0/   16 (0%)  8.325/ 7.153/ 8.687/ 0.434 ms 3286 pps  76.89
[  3] 7.5635-7.5685 sec  3.32 KBytes  5.44 Mbits/sec   0.289 ms    0/   17 (0%)  8.208/ 6.973/ 8.088/ 0.359 ms 3487 pps  82.86
[  3] 7.5685-7.5735 sec  2.93 KBytes  4.80 Mbits/sec   0.437 ms    0/   15 (0%)  8.334/ 6.931/ 8.836/ 0.623 ms 2599 pps  72.01
[  3] 7.5735-7.5785 sec  3.12 KBytes  5.12 Mbits/sec   0.407 ms    0/   16 (0%)  8.246/ 6.361/ 8.852/ 0.820 ms 4094 pps  77.63
[  3] 7.5785-7.5835 sec  3.52 KBytes  5.76 Mbits/sec   0.283 ms    0/   18 (0%)  7.864/ 6.705/ 7.911/ 0.459 ms 3771 pps  91.58
[  3] 7.5835-7.5885 sec  3.52 KBytes  5.76 Mbits/sec   0.292 ms    0/   18 (0%)  7.794/ 6.830/ 7.987/ 0.424 ms 3497 pps  92.39
[  3] 7.5885-7.5935 sec  3.32 KBytes  5.44 Mbits/sec   0.365 ms    0/   17 (0%)  7.651/ 6.149/ 8.311/ 0.679 ms 2998 pps  88.89
[  3] 7.5935-7.5985 sec  2.93 KBytes  4.80 Mbits/sec   0.206 ms    0/   15 (0%)  8.403/ 7.641/ 8.051/ 0.099 ms 2987 pps  71.42
[  3] 7.5985-7.6035 sec  3.71 KBytes  6.08 Mbits/sec   0.254 ms    0/   19 (0%)  8.026/ 6.804/ 8.108/ 0.489 ms 3224 pps  94.71
[  3] 7.6035-7.6085 sec  2.34 KBytes  3.84 Mbits/sec   0.312 ms    0/   12 (0%)  8.138/ 6.890/ 9.231/ 0.692 ms 2373 pps  58.99
[  3] 7.6085-7.6135 sec  3.12 KBytes  5.12 Mbits/sec   0.341 ms    0/   16 (0%)  8.902/ 7.509/ 9.345/ 0.630 ms 4476 pps  71.91
[  3] 7.6135-7.6185 sec  2.34 KBytes  3.84 Mbits/sec   0.571 ms    0/   12 (0%)  9.593/ 7.039/11.830/ 1.428 ms 1753 pps  50.05
[  3] 7.6185-7.6235 sec  4.30 KBytes  7.04 Mbits/sec   0.361 ms    0/   22 (0%)  9.872/ 7.651/11.876/ 1.373 ms 5864 pps  89.16
[  3] 7.6235-7.6285 sec  2.73 KBytes  4.48 Mbits/sec   0.503 ms    0/   14 (0%)  8.494/ 6.899/ 9.540/ 0.741 ms 2841 pps  65.94
[  3] 7.6285-7.6335 sec  3.71 KBytes  6.08 Mbits/sec   0.358 ms    0/   19 (0%)  8.208/ 6.934/ 9.540/ 0.655 ms 4775 pps  92.61
[  3] 7.6335-7.6385 sec  4.10 KBytes  6.72 Mbits/sec   0.342 ms    0/   21 (0%)  7.795/ 6.469/ 8.094/ 0.474 ms 3686 pps  107.79
[  3] 7.6385-7.6435 sec  3.32 KBytes  5.44 Mbits/sec   0.343 ms    0/   17 (0%)  7.798/ 6.297/ 8.167/ 0.603 ms 3365 pps  87.21
[  3] 7.6435-7.6485 sec  2.54 KBytes  4.16 Mbits/sec   0.376 ms    0/   13 (0%)  7.964/ 6.594/ 7.922/ 0.504 ms 2268 pps  65.31
[  3] 7.6485-7.6535 sec  2.54 KBytes  4.16 Mbits/sec   0.382 ms    0/   13 (0%)  8.738/ 7.108/ 9.441/ 0.674 ms 3392 pps  59.52
[  3] 7.6535-7.6585 sec  3.71 KBytes  6.08 Mbits/sec   0.320 ms    0/   19 (0%)  7.938/ 6.742/ 8.000/ 0.435 ms 3161 pps  95.76
[  3] 7.6585-7.6635 sec  2.73 KBytes  4.48 Mbits/sec   0.409 ms    0/   14 (0%)  8.100/ 6.654/ 8.849/ 0.619 ms 2991 pps  69.15
[  3] 7.6635-7.6685 sec  3.52 KBytes  5.76 Mbits/sec   0.265 ms    0/   18 (0%)  8.276/ 7.061/ 8.870/ 0.429 ms 4509 pps  87.02
[  3] 7.6685-7.6735 sec  3.52 KBytes  5.76 Mbits/sec   0.270 ms    0/   18 (0%)  7.907/ 6.911/ 7.918/ 0.423 ms 3117 pps  91.08
[  3] 7.6735-7.6785 sec  2.93 KBytes  4.80 Mbits/sec   0.233 ms    0/   15 (0%)  7.843/ 6.859/ 7.904/ 0.229 ms 3397 pps  76.52
[  3] 7.6785-7.6835 sec  3.52 KBytes  5.76 Mbits/sec   0.407 ms    0/   18 (0%)  7.675/ 6.514/ 8.322/ 0.523 ms 2777 pps  93.83
[  3] 7.6835-7.6885 sec  2.54 KBytes  4.16 Mbits/sec   0.464 ms    0/   13 (0%)  8.152/ 6.586/ 8.484/ 0.618 ms 3460 pps  63.80
[  3] 7.6885-7.6935 sec  3.71 KBytes  6.08 Mbits/sec   0.487 ms    0/   19 (0%)  8.325/ 6.906/ 8.811/ 0.637 ms 3078 pps  91.30
[  3] 7.6935-7.6985 sec  2.34 KBytes  3.84 Mbits/sec   0.384 ms    0/   12 (0%)  8.386/ 6.716/ 8.418/ 0.514 ms 3406 pps  57.25
[  3] 7.6985-7.7035 sec  1.76 KBytes  2.88 Mbits/sec   0.516 ms    0/    9 (0%)  8.859/ 6.731/10.699/ 1.229 ms 1765 pps  40.64
[  3] 7.7035-7.7085 sec  6.25 KBytes  10.2 Mbits/sec   0.484 ms    0/   32 (0%)  8.664/ 6.217/10.699/ 1.277 ms 4489 pps  147.77
[  3] 7.7085-7.7135 sec  2.54 KBytes  4.16 Mbits/sec   0.495 ms    0/   13 (0%)  8.172/ 6.703/ 8.397/ 0.518 ms 3252 pps  63.64
[  3] 7.7135-7.7185 sec  2.34 KBytes  3.84 Mbits/sec   0.341 ms    0/   12 (0%)  8.470/ 7.545/ 8.389/ 0.232 ms 3071 pps  56.68
[  3] 7.7185-7.7235 sec  3.32 KBytes  5.44 Mbits/sec   0.230 ms    0/   17 (0%)  7.999/ 7.104/ 8.389/ 0.323 ms 3274 pps  85.03
[  3] 7.7235-7.7285 sec  3.91 KBytes  6.40 Mbits/sec   0.141 ms    0/   20 (0%)  7.840/ 6.997/ 7.864/ 0.314 ms 3636 pps  102.07
[  3] 7.7285-7.7335 sec  3.12 KBytes  5.12 Mbits/sec   0.246 ms    0/   16 (0%)  7.987/ 6.909/ 8.324/ 0.433 ms 3289 pps  80.15
[  3] 7.7335-7.7385 sec  3.32 KBytes  5.44 Mbits/sec   0.415 ms    0/   17 (0%)  7.560/ 6.330/ 7.990/ 0.521 ms 3370 pps  89.97
[  3] 7.7385-7.7435 sec  3.12 KBytes  5.12 Mbits/sec   0.372 ms    0/   16 (0%)  7.926/ 6.794/ 8.394/ 0.597 ms 3058 pps  80.76
[  3] 7.7435-7.7485 sec  3.52 KBytes  5.76 Mbits/sec   0.316 ms    0/   18 (0%)  7.918/ 6.946/ 8.006/ 0.388 ms 3216 pps  90.95
[  3] 7.7485-7.7534 sec  2.34 KBytes  3.84 Mbits/sec   0.421 ms    0/   12 (0%)  8.574/ 7.136/ 8.925/ 0.570 ms 3114 pps  55.99
[  3] 7.7534-7.7584 sec  3.52 KBytes  5.76 Mbits/sec   0.414 ms    0/   18 (0%)  8.326/ 6.995/ 8.894/ 0.573 ms 4509 pps  86.50
[  3] 7.7584-7.7634 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 7.7634-7.7684 sec  2.34 KBytes  3.84 Mbits/sec   0.469 ms    0/   12 (0%)  8.570/ 7.057/ 8.883/ 0.540 ms  949 pps  56.02
[  3] 7.7684-7.7734 sec  2.54 KBytes  4.16 Mbits/sec   0.370 ms    0/   13 (0%)  8.702/ 7.025/ 8.883/ 0.608 ms 3273 pps  59.77
[  3] 7.7734-7.7784 sec  4.10 KBytes  6.72 Mbits/sec   0.231 ms    0/   21 (0%)  7.925/ 6.742/ 8.318/ 0.501 ms 5489 pps  106.01
[  3] 7.7784-7.7834 sec  2.34 KBytes  3.84 Mbits/sec   0.349 ms    0/   12 (0%)  8.122/ 6.575/ 8.528/ 0.557 ms 2249 pps  59.11
[  3] 7.7834-7.7884 sec  3.91 KBytes  6.40 Mbits/sec   0.443 ms    0/   20 (0%)  8.183/ 6.400/ 8.938/ 0.729 ms 2729 pps  97.78
[  3] 7.7884-7.7934 sec  3.12 KBytes  5.12 Mbits/sec   0.488 ms    0/   16 (0%)  8.431/ 6.707/ 9.098/ 0.795 ms 3851 pps  75.92
[  3] 7.7934-7.7984 sec  3.32 KBytes  5.44 Mbits/sec   0.408 ms    0/   17 (0%)  8.372/ 7.143/ 9.098/ 0.490 ms 3489 pps  81.24
[  3] 7.7984-7.8034 sec  2.54 KBytes  4.16 Mbits/sec   0.414 ms    0/   13 (0%)  8.470/ 6.973/ 8.396/ 0.460 ms 3650 pps  61.40
[  3] 7.8034-7.8084 sec  3.32 KBytes  5.44 Mbits/sec   0.395 ms    0/   17 (0%)  7.785/ 6.687/ 8.287/ 0.480 ms 3525 pps  87.36
[  3] 7.8084-7.8134 sec  3.32 KBytes  5.44 Mbits/sec   0.301 ms    0/   17 (0%)  7.574/ 6.407/ 7.882/ 0.365 ms 2878 pps  89.80
[  3] 7.8134-7.8184 sec  3.52 KBytes  5.76 Mbits/sec   0.206 ms    0/   18 (0%)  7.575/ 6.630/ 7.883/ 0.391 ms 4453 pps  95.07
[  3] 7.8184-7.8234 sec  2.73 KBytes  4.48 Mbits/sec   0.320 ms    0/   14 (0%)  7.907/ 6.823/ 8.481/ 0.468 ms 2455 pps  70.83
[  3] 7.8234-7.8284 sec  3.52 KBytes  5.76 Mbits/sec   0.427 ms    0/   18 (0%)  8.378/ 6.661/ 8.732/ 0.629 ms 3344 pps  85.96
[  3] 7.8284-7.8334 sec  2.73 KBytes  4.48 Mbits/sec   0.426 ms    0/   14 (0%)  7.811/ 6.393/ 8.468/ 0.666 ms 3155 pps  71.71
[  3] 7.8334-7.8384 sec  3.71 KBytes  6.08 Mbits/sec   0.414 ms    0/   19 (0%)  8.037/ 6.738/ 8.474/ 0.510 ms 3456 pps  94.58
[  3] 7.8384-7.8434 sec  2.73 KBytes  4.48 Mbits/sec   0.407 ms    0/   14 (0%)  8.370/ 6.852/ 9.363/ 0.583 ms 2678 pps  66.92
[  3] 7.8434-7.8484 sec  2.15 KBytes  3.52 Mbits/sec   0.471 ms    0/   11 (0%)  9.108/ 6.997/ 9.566/ 0.772 ms 2854 pps  48.32
[  3] 7.8484-7.8534 sec  4.49 KBytes  7.36 Mbits/sec   0.339 ms    0/   23 (0%)  8.501/ 6.869/ 9.585/ 0.744 ms 3979 pps  108.24
[  3] 7.8534-7.8584 sec  3.52 KBytes  5.76 Mbits/sec   0.372 ms    0/   18 (0%)  8.244/ 7.105/ 9.025/ 0.465 ms 3057 pps  87.36
[  3] 7.8584-7.8634 sec  2.73 KBytes  4.48 Mbits/sec   0.390 ms    0/   14 (0%)  8.419/ 6.614/ 9.025/ 0.702 ms 4385 pps  66.53
[  3] 7.8634-7.8684 sec  4.30 KBytes  7.04 Mbits/sec   0.497 ms    0/   22 (0%)  7.752/ 6.370/ 8.795/ 0.685 ms 2947 pps  113.55
[  3] 7.8684-7.8734 sec  3.12 KBytes  5.12 Mbits/sec   0.396 ms    0/   16 (0%)  7.997/ 6.567/ 8.678/ 0.635 ms 3801 pps  80.05
[  3] 7.8734-7.8784 sec  1.95 KBytes  3.20 Mbits/sec   0.439 ms    0/   10 (0%)  8.385/ 6.875/ 8.558/ 0.632 ms 2695 pps  47.71
[  3] 7.8784-7.8834 sec  3.71 KBytes  6.08 Mbits/sec   0.331 ms    0/   19 (0%)  8.192/ 7.065/ 8.140/ 0.354 ms 3455 pps  92.80
[  3] 7.8834-7.8884 sec  3.52 KBytes  5.76 Mbits/sec   0.221 ms    0/   18 (0%)  7.821/ 6.652/ 8.140/ 0.444 ms 4373 pps  92.07
[  3] 7.8884-7.8934 sec  2.54 KBytes  4.16 Mbits/sec   0.332 ms    0/   13 (0%)  8.037/ 6.866/ 8.183/ 0.357 ms 2443 pps  64.71
[  3] 7.8934-7.8984 sec  3.32 KBytes  5.44 Mbits/sec   0.371 ms    0/   17 (0%)  7.867/ 6.686/ 8.469/ 0.501 ms 3175 pps  86.45
[  3] 7.8984-7.9034 sec  2.93 KBytes  4.80 Mbits/sec   0.420 ms    0/   15 (0%)  8.539/ 6.999/ 9.203/ 0.709 ms 3482 pps  70.28
[  3] 7.9034-7.9084 sec  3.71 KBytes  6.08 Mbits/sec   0.333 ms    0/   19 (0%)  8.235/ 7.006/ 8.701/ 0.398 ms 3029 pps  92.31
[  3] 7.9084-7.9134 sec  2.73 KBytes  4.48 Mbits/sec   0.329 ms    0/   14 (0%)  8.153/ 6.688/ 8.701/ 0.546 ms 3757 pps  68.70
[  3] 7.9134-7.9184 sec  3.12 KBytes  5.12 Mbits/sec   0.344 ms    0/   16 (0%)  7.868/ 6.661/ 8.383/ 0.411 ms 2960 pps  81.36
[  3] 7.9184-7.9234 sec  3.91 KBytes  6.40 Mbits/sec   0.343 ms    0/   20 (0%)  7.804/ 6.529/ 8.398/ 0.513 ms 4343 pps  102.53
[  3] 7.9234-7.9284 sec  2.73 KBytes  4.48 Mbits/sec   0.493 ms    0/   14 (0%)  8.322/ 6.442/ 9.008/ 0.763 ms 2282 pps  67.30
[  3] 7.9284-7.9334 sec  3.91 KBytes  6.40 Mbits/sec   0.466 ms    0/   20 (0%)  7.999/ 6.764/ 9.008/ 0.625 ms 3426 pps  100.03
[  3] 7.9334-7.9384 sec  1.95 KBytes  3.20 Mbits/sec   0.454 ms    0/   10 (0%)  8.729/ 6.956/ 8.958/ 0.576 ms 2713 pps  45.83
[  3] 7.9384-7.9434 sec  3.91 KBytes  6.40 Mbits/sec   0.311 ms    0/   20 (0%)  8.256/ 7.079/ 8.978/ 0.590 ms 3758 pps  96.91
[  3] 7.9434-7.9484 sec  3.52 KBytes  5.76 Mbits/sec   0.244 ms    0/   18 (0%)  7.440/ 6.552/ 8.091/ 0.404 ms 3609 pps  96.80
[  3] 7.9484-7.9534 sec  3.12 KBytes  5.12 Mbits/sec   0.246 ms    0/   16 (0%)  7.736/ 6.787/ 8.091/ 0.324 ms 3708 pps  82.75
[  3] 7.9534-7.9584 sec  2.93 KBytes  4.80 Mbits/sec   0.298 ms    0/   15 (0%)  7.901/ 6.950/ 8.043/ 0.454 ms 3066 pps  75.95
[  3] 7.9584-7.9634 sec  3.12 KBytes  5.12 Mbits/sec   0.372 ms    0/   16 (0%)  7.973/ 6.375/ 8.281/ 0.541 ms 3320 pps  80.29
[  3] 7.9634-7.9684 sec  2.93 KBytes  4.80 Mbits/sec   0.458 ms    0/   15 (0%)  7.726/ 6.380/ 8.463/ 0.620 ms 2892 pps  77.68
[  3] 7.9684-7.9734 sec  3.71 KBytes  6.08 Mbits/sec   0.462 ms    0/   19 (0%)  8.270/ 6.653/ 8.996/ 0.688 ms 3252 pps  91.91
[  3] 7.9734-7.9784 sec  3.52 KBytes  5.76 Mbits/sec   0.474 ms    0/   18 (0%)  8.621/ 7.165/ 9.491/ 0.660 ms 3380 pps  83.54
[  3] 7.9784-7.9834 sec  2.34 KBytes  3.84 Mbits/sec   0.369 ms    0/   12 (0%)  8.848/ 7.393/ 8.649/ 0.364 ms 2984 pps  54.26
[  3] 7.9834-7.9884 sec  3.52 KBytes  5.76 Mbits/sec   0.296 ms    0/   18 (0%)  7.875/ 6.645/ 8.104/ 0.516 ms 3708 pps  91.44
[  3] 7.9884-7.9934 sec  3.32 KBytes  5.44 Mbits/sec   0.343 ms    0/   17 (0%)  7.946/ 6.563/ 8.149/ 0.547 ms 2883 pps  85.59
[  3] 7.9934-7.9984 sec  2.93 KBytes  4.80 Mbits/sec   0.265 ms    0/   15 (0%)  7.975/ 6.642/ 7.994/ 0.542 ms 3884 pps  75.25
[  3] 7.9984-8.0034 sec  3.52 KBytes  5.76 Mbits/sec   0.294 ms    0/   18 (0%)  8.096/ 7.052/ 8.183/ 0.422 ms 3090 pps  88.95
[  3] 8.0034-8.0084 sec  3.71 KBytes  6.08 Mbits/sec   0.345 ms    0/   19 (0%)  8.085/ 6.833/ 8.356/ 0.479 ms 3025 pps  94.02
[  3] 8.0084-8.0134 sec  2.34 KBytes  3.84 Mbits/sec   0.357 ms    0/   12 (0%)  8.651/ 7.034/ 8.919/ 0.645 ms 3470 pps  55.49
[  3] 8.0134-8.0184 sec  2.54 KBytes  4.16 Mbits/sec   0.422 ms    0/   13 (0%)  8.023/ 6.444/ 9.525/ 0.786 ms 2651 pps  64.82
[  3] 8.0184-8.0234 sec  4.30 KBytes  7.04 Mbits/sec   0.401 ms    0/   22 (0%)  8.424/ 6.964/ 9.525/ 0.725 ms 3584 pps  104.48
[  3] 8.0234-8.0284 sec  2.54 KBytes  4.16 Mbits/sec   0.248 ms    0/   13 (0%)  8.652/ 7.591/ 8.647/ 0.297 ms 3515 pps  60.11
[  3] 8.0284-8.0334 sec  3.52 KBytes  5.76 Mbits/sec   0.357 ms    0/   18 (0%)  8.109/ 6.970/ 8.980/ 0.532 ms 2661 pps  88.81
[  3] 8.0334-8.0384 sec  2.73 KBytes  4.48 Mbits/sec   0.365 ms    0/   14 (0%)  8.579/ 6.768/ 9.037/ 0.926 ms 3710 pps  65.28
[  3] 8.0384-8.0434 sec  4.30 KBytes  7.04 Mbits/sec   0.342 ms    0/   22 (0%)  7.961/ 6.278/ 8.884/ 0.658 ms 3670 pps  110.57
[  3] 8.0434-8.0484 sec  2.34 KBytes  3.84 Mbits/sec   0.207 ms    0/   12 (0%)  8.057/ 7.068/ 7.931/ 0.344 ms 5714 pps  59.58
[  3] 8.0484-8.0534 sec  0.00 Bytes  0.00 bits/sec   0.000 ms    0/    0 (0%) -/-/-/- ms    0 pps
[  3] 8.0534-8.0584 sec  4.88 KBytes  8.00 Mbits/sec   0.528 ms    0/   25 (0%) 11.353/ 7.223/12.707/ 1.213 ms 1862 pps  88.10
[  3] 8.0584-8.0634 sec  1.37 KBytes  2.24 Mbits/sec   0.535 ms    0/    7 (0%)  8.433/ 6.874/ 8.428/ 0.555 ms 2402 pps  33.21
[  3] 8.0634-8.0684 sec  3.12 KBytes  5.12 Mbits/sec   0.365 ms    0/   16 (0%)  8.253/ 7.053/ 8.428/ 0.317 ms 3185 pps  77.56
[  3] 8.0684-8.0734 sec  3.52 KBytes  5.76 Mbits/sec   0.449 ms    0/   18 (0%)  7.946/ 6.390/ 8.249/ 0.549 ms 3503 pps  90.63
