------------------------------------------------------------
Server listening on TCP port 5001 with pid 140844
Binding to local address 10.0.1.24
Read buffer size:  128 KByte
TCP window size:  128 KByte (default)
------------------------------------------------------------
[  4] local 10.0.1.24 port 5001 connected with 10.60.0.1 port 49115
[ ID] Interval            Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 6.4837-6.4887 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.4887-6.4937 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.4937-6.4987 sec  2.66 KBytes  4.37 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.4987-6.5037 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5037-6.5087 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5087-6.5137 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5137-6.5187 sec  3.85 KBytes  6.31 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5187-6.5237 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5237-6.5287 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.5287-6.5337 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5337-6.5387 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5387-6.5437 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5437-6.5487 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5487-6.5537 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5537-6.5587 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5587-6.5637 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5637-6.5687 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5687-6.5737 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5737-6.5787 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5787-6.5837 sec  2.86 KBytes  4.69 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5837-6.5887 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.5887-6.5937 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5937-6.5987 sec  3.46 KBytes  5.67 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.5987-6.6037 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6037-6.6087 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6087-6.6137 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6137-6.6187 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6187-6.6237 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6237-6.6287 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6287-6.6337 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6337-6.6387 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6387-6.6437 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6437-6.6487 sec  4.14 KBytes  6.78 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6487-6.6537 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.6537-6.6587 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6587-6.6637 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6637-6.6687 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6687-6.6737 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6737-6.6787 sec  4.25 KBytes  6.96 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6787-6.6837 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6837-6.6887 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6887-6.6937 sec  3.66 KBytes  6.00 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.6937-6.6987 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.6987-6.7037 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7037-6.7087 sec  3.66 KBytes  6.00 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7087-6.7137 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7137-6.7187 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7187-6.7237 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7237-6.7287 sec  4.14 KBytes  6.78 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7287-6.7337 sec  2.09 KBytes  3.42 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.7337-6.7387 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7387-6.7437 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7437-6.7486 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7486-6.7536 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7536-6.7586 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7586-6.7636 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7636-6.7686 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7686-6.7736 sec  4.04 KBytes  6.63 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7736-6.7786 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7786-6.7836 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.7836-6.7886 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.7886-6.7936 sec  2.76 KBytes  4.52 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.7936-6.7986 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 6.7986-6.8036 sec  4.85 KBytes  7.94 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8036-6.8086 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8086-6.8136 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8136-6.8186 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8186-6.8236 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8236-6.8286 sec  3.86 KBytes  6.32 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8286-6.8336 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8336-6.8386 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8386-6.8436 sec  3.86 KBytes  6.32 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8436-6.8486 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8486-6.8536 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.8536-6.8586 sec  3.66 KBytes  6.00 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8586-6.8636 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8636-6.8686 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8686-6.8736 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8736-6.8786 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.8786-6.8836 sec  2.76 KBytes  4.52 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.8836-6.8886 sec  4.14 KBytes  6.78 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.8886-6.8936 sec  3.85 KBytes  6.31 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8936-6.8986 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.8986-6.9036 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9036-6.9086 sec  1.49 KBytes  2.45 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.9086-6.9136 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9136-6.9186 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9186-6.9236 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9236-6.9286 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.9286-6.9336 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9336-6.9386 sec  2.29 KBytes  3.74 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9386-6.9436 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9436-6.9486 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9486-6.9536 sec  3.85 KBytes  6.31 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9536-6.9586 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9586-6.9636 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9636-6.9686 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9686-6.9736 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9736-6.9786 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9786-6.9836 sec  3.27 KBytes  5.36 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9836-6.9886 sec  2.76 KBytes  4.52 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 6.9886-6.9936 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 6.9936-6.9986 sec  2.29 KBytes  3.74 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 6.9986-7.0036 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0036-7.0086 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0086-7.0136 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0136-7.0186 sec  2.66 KBytes  4.37 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0186-7.0236 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0236-7.0286 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0286-7.0336 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0336-7.0386 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0386-7.0436 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0436-7.0486 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0486-7.0536 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0536-7.0586 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0586-7.0636 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0636-7.0686 sec  3.85 KBytes  6.31 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0686-7.0736 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0736-7.0786 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0786-7.0836 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.0836-7.0886 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0886-7.0936 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.0936-7.0986 sec  4.26 KBytes  6.98 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.0986-7.1036 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1036-7.1086 sec  2.87 KBytes  4.70 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1086-7.1136 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1136-7.1186 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1186-7.1236 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.1236-7.1286 sec  2.87 KBytes  4.70 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1286-7.1336 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1336-7.1386 sec  3.86 KBytes  6.32 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1386-7.1436 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1436-7.1486 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1486-7.1536 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1536-7.1586 sec  4.45 KBytes  7.28 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1586-7.1636 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1636-7.1686 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1686-7.1736 sec  2.86 KBytes  4.69 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1736-7.1786 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1786-7.1836 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1836-7.1886 sec  3.65 KBytes  5.99 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1886-7.1936 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.1936-7.1986 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.1986-7.2036 sec  2.48 KBytes  4.06 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2036-7.2086 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2086-7.2136 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2136-7.2186 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.2186-7.2236 sec  3.86 KBytes  6.32 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2236-7.2286 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2286-7.2336 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2336-7.2386 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2386-7.2436 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2436-7.2485 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2485-7.2535 sec  4.64 KBytes  7.60 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2535-7.2585 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.2585-7.2635 sec  5.24 KBytes  8.58 Mbits/sec  4    4:0:0:0:0:0:0:0
[  4] 7.2635-7.2685 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.2685-7.2735 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2735-7.2785 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2785-7.2835 sec  2.29 KBytes  3.74 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2835-7.2885 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2885-7.2935 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.2935-7.2985 sec  3.47 KBytes  5.68 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.2985-7.3035 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3035-7.3085 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.3085-7.3135 sec  4.04 KBytes  6.63 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.3135-7.3185 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3185-7.3235 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3235-7.3285 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.3285-7.3335 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.3335-7.3385 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 7.3385-7.3435 sec  3.86 KBytes  6.32 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3435-7.3485 sec  12.4 KBytes  20.3 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.3485-7.3535 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3535-7.3585 sec  3.57 KBytes  5.85 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3585-7.3635 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3635-7.3685 sec  4.85 KBytes  7.94 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.3685-7.3735 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.3735-7.3785 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3785-7.3835 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.3835-7.3885 sec  2.48 KBytes  4.06 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3885-7.3935 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3935-7.3985 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.3985-7.4035 sec  4.25 KBytes  6.96 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4035-7.4085 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4085-7.4135 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4135-7.4185 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4185-7.4235 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4235-7.4285 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4285-7.4335 sec  3.08 KBytes  5.04 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4335-7.4385 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4385-7.4435 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4435-7.4485 sec  3.65 KBytes  5.99 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4485-7.4535 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4535-7.4585 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4585-7.4635 sec  2.27 KBytes  3.73 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.4635-7.4685 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4685-7.4735 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4735-7.4785 sec  5.04 KBytes  8.26 Mbits/sec  4    4:0:0:0:0:0:0:0
[  4] 7.4785-7.4835 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.4835-7.4885 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.4885-7.4935 sec  2.48 KBytes  4.06 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4935-7.4985 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.4985-7.5035 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5035-7.5085 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5085-7.5135 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5135-7.5185 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5185-7.5235 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5235-7.5285 sec  3.85 KBytes  6.31 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5285-7.5335 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.5335-7.5385 sec  2.76 KBytes  4.52 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.5385-7.5435 sec  4.25 KBytes  6.96 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5435-7.5485 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5485-7.5535 sec  4.14 KBytes  6.78 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5535-7.5585 sec  3.05 KBytes  5.01 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5585-7.5635 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5635-7.5685 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5685-7.5735 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5735-7.5785 sec  3.85 KBytes  6.31 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5785-7.5835 sec  1.38 KBytes  2.26 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 7.5835-7.5885 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5885-7.5935 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.5935-7.5985 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.5985-7.6035 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6035-7.6085 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6085-7.6135 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6135-7.6185 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6185-7.6235 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6235-7.6285 sec  2.27 KBytes  3.73 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6285-7.6335 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6335-7.6385 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6385-7.6435 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6435-7.6485 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6485-7.6535 sec  4.14 KBytes  6.78 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6535-7.6585 sec  2.48 KBytes  4.06 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6585-7.6635 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6635-7.6685 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6685-7.6735 sec  2.48 KBytes  4.06 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6735-7.6785 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6785-7.6835 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 7.6835-7.6885 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 7.6885-7.6935 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
