------------------------------------------------------------
Server listening on TCP port 5001 with pid 142318
Binding to local address 10.0.1.24
Read buffer size:  128 KByte
TCP window size:  128 KByte (default)
------------------------------------------------------------
[  4] local 10.0.1.24 port 5001 connected with 10.60.0.1 port 45481
[ ID] Interval            Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 1.0498-1.0548 sec  1.68 KBytes  2.75 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 1.0548-1.0598 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.0598-1.0648 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.0648-1.0698 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.0698-1.0748 sec  3.65 KBytes  5.99 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.0748-1.0798 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.0798-1.0848 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.0848-1.0898 sec  2.08 KBytes  3.41 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.0898-1.0948 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.0948-1.0998 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.0998-1.1048 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.1048-1.1098 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.1098-1.1148 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.1148-1.1198 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.1198-1.1248 sec  4.04 KBytes  6.63 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.1248-1.1298 sec  2.76 KBytes  4.52 Mbits/sec  1    1:0:0:0:0:0:0:0
[  4] 1.1298-1.1348 sec  3.66 KBytes  6.00 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.1348-1.1398 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.1398-1.1448 sec  2.76 KBytes  4.52 Mbits/sec  2    2:0:0:0:0:0:0:0
[  4] 1.1448-1.1498 sec  4.14 KBytes  6.78 Mbits/sec  3    3:0:0:0:0:0:0:0
[  4] 1.1498-1.1548 sec  2.47 KBytes  4.05 Mbits/sec  2    2:0:0:0:0:0:0:0
