16:41:18.135719 ------------------------------------------------------------
16:41:18.135814 Client connecting to 10.0.1.24, UDP port 5001 with pid 143935
16:41:18.135825 Binding to local address 10.60.0.1
16:41:18.135834 Sending 200 byte datagrams, IPG target: 305.18 us (kalman adjust)
16:41:18.135952 UDP buffer size:  208 KByte (default)
16:41:18.135964 ------------------------------------------------------------
16:41:18.135973 [  3] local 10.60.0.1 port 34998 connected with 10.0.1.24 port 5001
16:41:18.135981 [ ID] Interval            Transfer     Bandwidth      Write/Err  PPS
16:41:22.077463 [  3] 3.9542-3.9592 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3512 pps
16:41:22.097469 [  3] 3.9592-3.9642 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3279 pps
16:41:22.097550 [  3] 3.9642-3.9692 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2873 pps
16:41:22.097561 [  3] 3.9692-3.9742 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3285 pps
16:41:22.097571 [  3] 3.9742-3.9792 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3464 pps
16:41:22.117910 [  3] 3.9792-3.9842 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3562 pps
16:41:22.118057 [  3] 3.9842-3.9892 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2840 pps
16:41:22.118160 [  3] 3.9892-3.9942 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3291 pps
16:41:22.118180 [  3] 3.9942-3.9992 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3252 pps
16:41:22.139134 [  3] 3.9992-4.0042 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3289 pps
16:41:22.139247 [  3] 4.0042-4.0092 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3714 pps
16:41:22.139259 [  3] 4.0092-4.0142 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3213 pps
16:41:22.139268 [  3] 4.0142-4.0192 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2966 pps
16:41:22.160454 [  3] 4.0192-4.0242 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3086 pps
16:41:22.160593 [  3] 4.0242-4.0292 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3477 pps
16:41:22.160605 [  3] 4.0292-4.0342 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3267 pps
16:41:22.160613 [  3] 4.0342-4.0392 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3588 pps
16:41:22.181153 [  3] 4.0392-4.0442 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3398 pps
16:41:22.181258 [  3] 4.0442-4.0492 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2941 pps
16:41:22.181281 [  3] 4.0492-4.0542 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3537 pps
16:41:22.181301 [  3] 4.0542-4.0592 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3078 pps
16:41:22.201946 [  3] 4.0592-4.0642 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3171 pps
16:41:22.202104 [  3] 4.0642-4.0692 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3867 pps
16:41:22.202137 [  3] 4.0692-4.0742 sec  3.32 KBytes  5.44 Mbits/sec  17/0     2943 pps
16:41:22.202184 [  3] 4.0742-4.0792 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3696 pps
16:41:22.202211 [  3] 4.0792-4.0842 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3011 pps
16:41:22.222084 [  3] 4.0842-4.0892 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3548 pps
16:41:22.222284 [  3] 4.0892-4.0942 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2754 pps
16:41:22.222315 [  3] 4.0942-4.0992 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3824 pps
16:41:22.222338 [  3] 4.0992-4.1042 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3211 pps
16:41:22.242286 [  3] 4.1042-4.1092 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2863 pps
16:41:22.242424 [  3] 4.1092-4.1142 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3852 pps
16:41:22.242443 [  3] 4.1142-4.1192 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3249 pps
16:41:22.242453 [  3] 4.1192-4.1242 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3246 pps
16:41:22.262803 [  3] 4.1242-4.1292 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2864 pps
16:41:22.262967 [  3] 4.1292-4.1342 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3389 pps
16:41:22.262989 [  3] 4.1342-4.1392 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3629 pps
16:41:22.263004 [  3] 4.1392-4.1442 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3064 pps
16:41:22.284018 [  3] 4.1442-4.1492 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3050 pps
16:41:22.284171 [  3] 4.1492-4.1542 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3526 pps
16:41:22.284196 [  3] 4.1542-4.1592 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3258 pps
16:41:22.284215 [  3] 4.1592-4.1642 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3116 pps
16:41:22.308691 [  3] 4.1642-4.1692 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3690 pps
16:41:22.308857 [  3] 4.1692-4.1742 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2884 pps
16:41:22.308902 [  3] 4.1742-4.1792 sec  1.17 KBytes  1.92 Mbits/sec  6/0      873 pps
16:41:22.308933 [  3] 4.1792-4.1842 sec  2.15 KBytes  3.52 Mbits/sec  11/0     2852 pps
16:41:22.308955 [  3] 4.1842-4.1892 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3709 pps
16:41:22.328919 [  3] 4.1892-4.1942 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2949 pps
16:41:22.329050 [  3] 4.1942-4.1992 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3300 pps
16:41:22.329063 [  3] 4.1992-4.2042 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3562 pps
16:41:22.329097 [  3] 4.2042-4.2092 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2691 pps
16:41:22.349279 [  3] 4.2092-4.2142 sec  2.73 KBytes  4.48 Mbits/sec  14/0     3605 pps
16:41:22.349379 [  3] 4.2142-4.2192 sec  3.32 KBytes  5.44 Mbits/sec  17/0     2904 pps
16:41:22.349391 [  3] 4.2192-4.2242 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3693 pps
16:41:22.349399 [  3] 4.2242-4.2292 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3840 pps
16:41:22.370202 [  3] 4.2292-4.2342 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3025 pps
16:41:22.370386 [  3] 4.2342-4.2392 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3074 pps
16:41:22.370423 [  3] 4.2392-4.2442 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3120 pps
16:41:22.370450 [  3] 4.2442-4.2492 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3491 pps
16:41:22.391195 [  3] 4.2492-4.2541 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3750 pps
16:41:22.391279 [  3] 4.2541-4.2591 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2819 pps
16:41:22.391290 [  3] 4.2591-4.2641 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3471 pps
16:41:22.391298 [  3] 4.2641-4.2691 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3545 pps
16:41:22.411311 [  3] 4.2691-4.2741 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3096 pps
16:41:22.411463 [  3] 4.2741-4.2791 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3067 pps
16:41:22.411481 [  3] 4.2791-4.2841 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2451 pps
16:41:22.411489 [  3] 4.2841-4.2891 sec  3.32 KBytes  5.44 Mbits/sec  17/0     5351 pps
16:41:22.432621 [  3] 4.2891-4.2941 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3509 pps
16:41:22.432699 [  3] 4.2941-4.2991 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2864 pps
16:41:22.432724 [  3] 4.2991-4.3041 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3290 pps
16:41:22.432733 [  3] 4.3041-4.3091 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3279 pps
16:41:22.432743 [  3] 4.3091-4.3141 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3297 pps
16:41:22.453417 [  3] 4.3141-4.3191 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3294 pps
16:41:22.453511 [  3] 4.3191-4.3241 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3283 pps
16:41:22.453529 [  3] 4.3241-4.3291 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3640 pps
16:41:22.453541 [  3] 4.3291-4.3341 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3281 pps
16:41:22.473840 [  3] 4.3341-4.3391 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3211 pps
16:41:22.473926 [  3] 4.3391-4.3441 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3004 pps
16:41:22.473938 [  3] 4.3441-4.3491 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3513 pps
16:41:22.473946 [  3] 4.3491-4.3541 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3085 pps
16:41:22.494570 [  3] 4.3541-4.3591 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3273 pps
16:41:22.494739 [  3] 4.3591-4.3641 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3450 pps
16:41:22.494772 [  3] 4.3641-4.3691 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3429 pps
16:41:22.494800 [  3] 4.3691-4.3741 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3288 pps
16:41:22.515202 [  3] 4.3741-4.3791 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2976 pps
16:41:22.515366 [  3] 4.3791-4.3841 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3283 pps
16:41:22.515402 [  3] 4.3841-4.3891 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3289 pps
16:41:22.515422 [  3] 4.3891-4.3941 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3439 pps
16:41:22.535420 [  3] 4.3941-4.3991 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2900 pps
16:41:22.535561 [  3] 4.3991-4.4041 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3274 pps
16:41:22.535578 [  3] 4.4041-4.4091 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3495 pps
16:41:22.535587 [  3] 4.4091-4.4141 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3287 pps
16:41:22.556605 [  3] 4.4141-4.4191 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3289 pps
16:41:22.556737 [  3] 4.4191-4.4241 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3283 pps
16:41:22.556752 [  3] 4.4241-4.4291 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3285 pps
16:41:22.556763 [  3] 4.4291-4.4341 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3287 pps
16:41:22.556773 [  3] 4.4341-4.4391 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3064 pps
16:41:22.578012 [  3] 4.4391-4.4441 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3267 pps
16:41:22.578127 [  3] 4.4441-4.4491 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3206 pps
16:41:22.578141 [  3] 4.4491-4.4541 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3976 pps
16:41:22.578162 [  3] 4.4541-4.4591 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2997 pps
16:41:22.598556 [  3] 4.4591-4.4641 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3595 pps
16:41:22.598659 [  3] 4.4641-4.4691 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2801 pps
16:41:22.598675 [  3] 4.4691-4.4741 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3283 pps
16:41:22.598687 [  3] 4.4741-4.4791 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3250 pps
16:41:22.619275 [  3] 4.4791-4.4841 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3275 pps
16:41:22.619368 [  3] 4.4841-4.4891 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3279 pps
16:41:22.619380 [  3] 4.4891-4.4941 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3517 pps
16:41:22.619388 [  3] 4.4941-4.4991 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3084 pps
16:41:22.639873 [  3] 4.4991-4.5041 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3286 pps
16:41:22.640099 [  3] 4.5041-4.5091 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3476 pps
16:41:22.640141 [  3] 4.5091-4.5141 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3057 pps
16:41:22.640168 [  3] 4.5141-4.5191 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3919 pps
16:41:22.660851 [  3] 4.5191-4.5241 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3191 pps
16:41:22.660969 [  3] 4.5241-4.5291 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2941 pps
16:41:22.660982 [  3] 4.5291-4.5341 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3287 pps
16:41:22.661003 [  3] 4.5341-4.5391 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3489 pps
16:41:22.682182 [  3] 4.5391-4.5441 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3452 pps
16:41:22.682264 [  3] 4.5441-4.5491 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2905 pps
16:41:22.682279 [  3] 4.5491-4.5541 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3630 pps
16:41:22.682287 [  3] 4.5541-4.5591 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3156 pps
16:41:22.682295 [  3] 4.5591-4.5641 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3033 pps
16:41:22.703128 [  3] 4.5641-4.5691 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3692 pps
16:41:22.703325 [  3] 4.5691-4.5741 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2912 pps
16:41:22.703360 [  3] 4.5741-4.5791 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3617 pps
16:41:22.703390 [  3] 4.5791-4.5841 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3326 pps
16:41:22.724044 [  3] 4.5841-4.5891 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3288 pps
16:41:22.724146 [  3] 4.5891-4.5941 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3269 pps
16:41:22.724163 [  3] 4.5941-4.5991 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2944 pps
16:41:22.724170 [  3] 4.5991-4.6041 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3262 pps
16:41:22.744875 [  3] 4.6041-4.6091 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3663 pps
16:41:22.745128 [  3] 4.6091-4.6141 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2963 pps
16:41:22.745165 [  3] 4.6141-4.6191 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3082 pps
16:41:22.745187 [  3] 4.6191-4.6241 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3365 pps
16:41:22.765303 [  3] 4.6241-4.6291 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3153 pps
16:41:22.765503 [  3] 4.6291-4.6341 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3509 pps
16:41:22.765523 [  3] 4.6341-4.6391 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3251 pps
16:41:22.765531 [  3] 4.6391-4.6441 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3611 pps
16:41:22.785585 [  3] 4.6441-4.6491 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2654 pps
16:41:22.785838 [  3] 4.6491-4.6541 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3913 pps
16:41:22.785866 [  3] 4.6541-4.6591 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3056 pps
16:41:22.785884 [  3] 4.6591-4.6641 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3466 pps
16:41:22.806854 [  3] 4.6641-4.6691 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3313 pps
16:41:22.807144 [  3] 4.6691-4.6741 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3069 pps
16:41:22.807177 [  3] 4.6741-4.6791 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3558 pps
16:41:22.807192 [  3] 4.6791-4.6841 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3306 pps
16:41:22.826171 [  3] 4.6841-4.6891 sec  2.15 KBytes  3.52 Mbits/sec  11/0     1688 pps
16:41:22.826426 [  3] 4.6891-4.6941 sec  2.34 KBytes  3.84 Mbits/sec  12/0     3359 pps
16:41:22.826449 [  3] 4.6941-4.6991 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2708 pps
16:41:22.847704 [  3] 4.6991-4.7041 sec  2.54 KBytes  4.16 Mbits/sec  13/0     2156 pps
16:41:22.848018 [  3] 4.7041-4.7091 sec   200 Bytes   320 Kbits/sec  1/0      127 pps
16:41:22.848062 [  3] 4.7091-4.7141 sec   200 Bytes   320 Kbits/sec  1/0     3289 pps
16:41:22.848078 [  3] 4.7141-4.7191 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3302 pps
16:41:22.848092 [  3] 4.7191-4.7241 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3252 pps
16:41:22.848104 [  3] 4.7241-4.7291 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3078 pps
16:41:22.870474 [  3] 4.7291-4.7341 sec  2.54 KBytes  4.16 Mbits/sec  13/0     2149 pps
16:41:22.870671 [  3] 4.7341-4.7391 sec  4.10 KBytes  6.72 Mbits/sec  21/0     5280 pps
16:41:22.870693 [  3] 4.7391-4.7441 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3248 pps
16:41:22.870706 [  3] 4.7441-4.7491 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3031 pps
16:41:22.889593 [  3] 4.7491-4.7540 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3421 pps
16:41:22.889718 [  3] 4.7540-4.7590 sec  3.32 KBytes  5.44 Mbits/sec  17/0     2715 pps
16:41:22.889733 [  3] 4.7590-4.7640 sec  3.32 KBytes  5.44 Mbits/sec  17/0     4403 pps
16:41:22.889741 [  3] 4.7640-4.7690 sec  2.54 KBytes  4.16 Mbits/sec  13/0     2660 pps
16:41:22.910640 [  3] 4.7690-4.7740 sec  3.91 KBytes  6.40 Mbits/sec  20/0     3843 pps
16:41:22.911012 [  3] 4.7740-4.7790 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3295 pps
16:41:22.911045 [  3] 4.7790-4.7840 sec  2.54 KBytes  4.16 Mbits/sec  13/0     2296 pps
16:41:22.911061 [  3] 4.7840-4.7890 sec  3.71 KBytes  6.08 Mbits/sec  19/0     4129 pps
16:41:22.931443 [  3] 4.7890-4.7940 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3434 pps
16:41:22.931556 [  3] 4.7940-4.7990 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2847 pps
16:41:22.931570 [  3] 4.7990-4.8040 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3221 pps
16:41:22.931578 [  3] 4.8040-4.8090 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3015 pps
16:41:22.951898 [  3] 4.8090-4.8140 sec  3.32 KBytes  5.44 Mbits/sec  17/0     4362 pps
16:41:22.951998 [  3] 4.8140-4.8190 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2880 pps
16:41:22.952009 [  3] 4.8190-4.8240 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3779 pps
16:41:22.952017 [  3] 4.8240-4.8290 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3059 pps
16:41:22.952025 [  3] 4.8290-4.8340 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3285 pps
16:41:22.972479 [  3] 4.8340-4.8390 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3068 pps
16:41:22.972598 [  3] 4.8390-4.8440 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3284 pps
16:41:22.972613 [  3] 4.8440-4.8490 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3824 pps
16:41:22.972621 [  3] 4.8490-4.8540 sec  3.32 KBytes  5.44 Mbits/sec  17/0     2962 pps
16:41:22.992752 [  3] 4.8540-4.8590 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3292 pps
16:41:22.992867 [  3] 4.8590-4.8640 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3620 pps
16:41:22.992880 [  3] 4.8640-4.8690 sec  2.54 KBytes  4.16 Mbits/sec  13/0     2459 pps
16:41:22.992888 [  3] 4.8690-4.8740 sec  3.91 KBytes  6.40 Mbits/sec  20/0     3419 pps
16:41:23.013186 [  3] 4.8740-4.8790 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3953 pps
16:41:23.013297 [  3] 4.8790-4.8840 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3396 pps
16:41:23.013312 [  3] 4.8840-4.8890 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3285 pps
16:41:23.013320 [  3] 4.8890-4.8940 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2867 pps
16:41:23.034576 [  3] 4.8940-4.8990 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3279 pps
16:41:23.034693 [  3] 4.8990-4.9040 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3690 pps
16:41:23.034705 [  3] 4.9040-4.9090 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2931 pps
16:41:23.034713 [  3] 4.9090-4.9140 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3072 pps
16:41:23.055088 [  3] 4.9140-4.9190 sec  3.12 KBytes  5.12 Mbits/sec  16/0     4076 pps
16:41:23.055175 [  3] 4.9190-4.9240 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3319 pps
16:41:23.055186 [  3] 4.9240-4.9290 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3221 pps
16:41:23.055195 [  3] 4.9290-4.9340 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2945 pps
16:41:23.075281 [  3] 4.9340-4.9390 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3480 pps
16:41:23.075443 [  3] 4.9390-4.9440 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3118 pps
16:41:23.075469 [  3] 4.9440-4.9490 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3019 pps
16:41:23.075493 [  3] 4.9490-4.9540 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3316 pps
16:41:23.095912 [  3] 4.9540-4.9590 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3137 pps
16:41:23.095987 [  3] 4.9590-4.9640 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3589 pps
16:41:23.096013 [  3] 4.9640-4.9690 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3122 pps
16:41:23.096023 [  3] 4.9690-4.9740 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3505 pps
16:41:23.116348 [  3] 4.9740-4.9790 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3492 pps
16:41:23.116426 [  3] 4.9790-4.9840 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2873 pps
16:41:23.116438 [  3] 4.9840-4.9890 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3881 pps
16:41:23.116447 [  3] 4.9890-4.9940 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2887 pps
16:41:23.136934 [  3] 4.9940-4.9990 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3239 pps
16:41:23.137109 [  3] 4.9990-5.0040 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3779 pps
16:41:23.137124 [  3] 5.0040-5.0090 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3244 pps
16:41:23.137132 [  3] 5.0090-5.0140 sec  1.17 KBytes  1.92 Mbits/sec  6/0     1134 pps
16:41:23.137140 [  3] 5.0140-5.0190 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3008 pps
16:41:23.158204 [  3] 5.0190-5.0240 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3487 pps
16:41:23.158291 [  3] 5.0240-5.0290 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3071 pps
16:41:23.158305 [  3] 5.0290-5.0340 sec  3.71 KBytes  6.08 Mbits/sec  19/0     3282 pps
16:41:23.158313 [  3] 5.0340-5.0390 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3763 pps
16:41:23.178335 [  3] 5.0390-5.0440 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3263 pps
16:41:23.178419 [  3] 5.0440-5.0490 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2935 pps
16:41:23.178432 [  3] 5.0490-5.0540 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3275 pps
16:41:23.178440 [  3] 5.0540-5.0590 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3609 pps
16:41:23.198524 [  3] 5.0590-5.0640 sec  2.73 KBytes  4.48 Mbits/sec  14/0     2929 pps
16:41:23.198627 [  3] 5.0640-5.0690 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3482 pps
16:41:23.198639 [  3] 5.0690-5.0740 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3401 pps
16:41:23.198647 [  3] 5.0740-5.0790 sec  3.12 KBytes  5.12 Mbits/sec  16/0     2979 pps
16:41:23.219155 [  3] 5.0790-5.0840 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3287 pps
16:41:23.219238 [  3] 5.0840-5.0890 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3665 pps
16:41:23.219264 [  3] 5.0890-5.0940 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3142 pps
16:41:23.219272 [  3] 5.0940-5.0990 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3396 pps
16:41:23.239328 [  3] 5.0990-5.1040 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2979 pps
16:41:23.239411 [  3] 5.1040-5.1090 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3595 pps
16:41:23.239425 [  3] 5.1090-5.1140 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3181 pps
16:41:23.239434 [  3] 5.1140-5.1190 sec  2.93 KBytes  4.80 Mbits/sec  15/0     2879 pps
16:41:23.259610 [  3] 5.1190-5.1240 sec  3.52 KBytes  5.76 Mbits/sec  18/0     3680 pps
16:41:23.259750 [  3] 5.1240-5.1290 sec  2.93 KBytes  4.80 Mbits/sec  15/0     3045 pps
16:41:23.259768 [  3] 5.1290-5.1340 sec  3.12 KBytes  5.12 Mbits/sec  16/0     3343 pps
16:41:23.259776 [  3] 5.1340-5.1390 sec  3.32 KBytes  5.44 Mbits/sec  17/0     3411 pps
