20:55:01.998425 Connecting to host 10.0.1.24, port 5201
20:55:01.998547 [  5] local 10.60.0.1 port 56145 connected to 10.0.1.24 port 5201
20:55:01.998560 [ ID] Interval           Transfer     Bitrate         Retr  Cwnd
20:55:26.499646 [  5]  24.50-24.60  sec  0.00 Bytes  0.00 bits/sec    0    134 KBytes       
20:55:26.599152 [  5]  24.60-24.70  sec   128 KBytes  10.5 Mbits/sec    0    134 KBytes       
20:55:26.698847 [  5]  24.70-24.80  sec  0.00 Bytes  0.00 bits/sec    0    134 KBytes       
20:55:26.798588 [  5]  24.80-24.90  sec   128 KBytes  10.5 Mbits/sec    0    134 KBytes       
20:55:26.899276 [  5]  24.90-25.00  sec  0.00 Bytes  0.00 bits/sec    0    134 KBytes       
20:55:26.998581 [  5]  25.00-25.10  sec  0.00 Bytes  0.00 bits/sec    0    134 KBytes       
20:55:27.098393 [  5]  25.10-25.20  sec   128 KBytes  10.5 Mbits/sec    0    127 KBytes       
20:55:27.198779 [  5]  25.20-25.30  sec  0.00 Bytes  0.00 bits/sec    0    127 KBytes       
20:55:27.298438 [  5]  25.30-25.40  sec   128 KBytes  10.5 Mbits/sec    0    137 KBytes       
20:55:27.399176 [  5]  25.40-25.50  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
20:55:27.498913 [  5]  25.50-25.60  sec   128 KBytes  10.5 Mbits/sec    0    137 KBytes       
20:55:27.598393 [  5]  25.60-25.70  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
20:55:27.698891 [  5]  25.70-25.80  sec   128 KBytes  10.4 Mbits/sec    0    137 KBytes       
20:55:27.799090 [  5]  25.80-25.90  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
20:55:27.901044 [  5]  25.90-26.00  sec   128 KBytes  10.3 Mbits/sec    0    137 KBytes       
20:55:27.998556 [  5]  26.00-26.10  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
20:55:28.098673 [  5]  26.10-26.20  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:28.198748 [  5]  26.20-26.30  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:28.298368 [  5]  26.30-26.40  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:28.400174 [  5]  26.40-26.50  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:28.498650 [  5]  26.50-26.60  sec   128 KBytes  10.6 Mbits/sec    0    130 KBytes       
20:55:28.598479 [  5]  26.60-26.70  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:28.698405 [  5]  26.70-26.80  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:28.798690 [  5]  26.80-26.90  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:28.898377 [  5]  26.90-27.00  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:28.999221 [  5]  27.00-27.10  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.098371 [  5]  27.10-27.20  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.198973 [  5]  27.20-27.30  sec   128 KBytes  10.4 Mbits/sec    0    130 KBytes       
20:55:29.298363 [  5]  27.30-27.40  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.398460 [  5]  27.40-27.50  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:29.498984 [  5]  27.50-27.60  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.598439 [  5]  27.60-27.70  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:29.699094 [  5]  27.70-27.80  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.798509 [  5]  27.80-27.90  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:29.899270 [  5]  27.90-28.00  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:29.998486 [  5]  28.00-28.10  sec   128 KBytes  10.6 Mbits/sec    0    130 KBytes       
20:55:30.098948 [  5]  28.10-28.20  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:30.198715 [  5]  28.20-28.30  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:30.298426 [  5]  28.30-28.40  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:30.398447 [  5]  28.40-28.50  sec   128 KBytes  10.5 Mbits/sec    0    128 KBytes       
20:55:30.498434 [  5]  28.50-28.60  sec  0.00 Bytes  0.00 bits/sec    0    128 KBytes       
20:55:30.599036 [  5]  28.60-28.70  sec   128 KBytes  10.5 Mbits/sec    0    138 KBytes       
20:55:30.698483 [  5]  28.70-28.80  sec  0.00 Bytes  0.00 bits/sec    0    138 KBytes       
20:55:30.798485 [  5]  28.80-28.90  sec   128 KBytes  10.5 Mbits/sec    0    128 KBytes       
20:55:30.899085 [  5]  28.90-29.00  sec  0.00 Bytes  0.00 bits/sec    0    128 KBytes       
20:55:30.998610 [  5]  29.00-29.10  sec   128 KBytes  10.5 Mbits/sec    0    141 KBytes       
20:55:31.098366 [  5]  29.10-29.20  sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
20:55:31.199484 [  5]  29.20-29.30  sec   128 KBytes  10.4 Mbits/sec    0    141 KBytes       
20:55:31.298328 [  5]  29.30-29.40  sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
20:55:31.398844 [  5]  29.40-29.50  sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
20:55:31.498362 [  5]  29.50-29.60  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:31.599171 [  5]  29.60-29.70  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:31.698369 [  5]  29.70-29.80  sec   128 KBytes  10.6 Mbits/sec    0    130 KBytes       
20:55:31.798488 [  5]  29.80-29.90  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
20:55:32.009649 [  5]  29.90-30.00  sec   128 KBytes  10.5 Mbits/sec    0    130 KBytes       
20:55:32.009776 - - - - - - - - - - - - - - - - - - - - - - - - -
20:55:32.009789 [ ID] Interval           Transfer     Bitrate         Retr
20:55:32.009798 [  5]   0.00-30.00  sec  18.0 MBytes  5.02 Mbits/sec  102             sender
20:55:32.009806 [  5]   0.00-30.51  sec  18.0 MBytes  4.94 Mbits/sec                  receiver
20:55:32.009814 
20:55:32.009823 iperf Done.
